Product,Category,Cost,Discount,Quantity,SalesDate,CustomerID,CustomerReview,SalesPrice
Sunglasses,Gifts,82.97,8.84,3,2023-10-02,Customer_2,370,75.635452
Backpack,Online,153.93,2.4,4,2023-10-12,Customer_3,4677,150.23568
Yoga Mat,Promotions,161.98,8.92,5,2023-09-24,Customer_1,8754,147.531384
Yoga Mat,Gifts,407.46,7.19,10,2023-11-02,Customer_2,8061,378.16362599999997
Microwave,Gifts,194.84,2.69,2,2023-10-25,Customer_3,7879,189.598804
Novel,Gifts,123.95,8.66,5,2023-11-03,Customer_1,7955,113.21593
Coffee Maker,Store,140.43,2.14,6,2023-11-03,Customer_2,2448,137.424798
Desk Lamp,Gifts,140.52,9.77,4,2023-09-19,Customer_3,2990,126.79119600000001
Gaming Console,Gifts,118.92,2.64,2,2023-09-23,Customer_1,7368,115.780512
Smartphone,Store,407.64,6.89,2,2023-11-01,Customer_2,3628,379.553604
Running Shoes,Store,470.85,7.69,2,2023-10-22,Customer_3,8353,434.641635
Novel,Gifts,387.95,8.49,1,2023-11-05,Customer_1,7847,355.013045
Desk Lamp,Store,306.38,4.93,3,2023-10-31,Customer_2,9194,291.275466
Digital Camera,Gifts,342.64,3.47,6,2023-10-18,Customer_3,4864,330.750392
Sunglasses,Store,141.38,5.25,10,2023-10-10,Customer_1,5285,133.95755
Coffee Maker,Store,74.06,6.18,1,2023-11-03,Customer_2,9820,69.483092
Microwave,Online,134.67,8.12,1,2023-10-22,Customer_3,109,123.73479599999999
Fitness Tracker,Store,432.45,2.27,7,2023-10-27,Customer_1,498,422.633385
Desk Lamp,Online,447.58,4.68,4,2023-11-04,Customer_2,6364,426.63325599999996
T-shirt,Promotions,156.9,1.84,2,2023-11-09,Customer_3,7298,154.01304000000002
Travel Mug,Promotions,486.55,6.93,10,2023-10-06,Customer_1,9322,452.832085
Gaming Console,Online,63.87,6.31,6,2023-10-22,Customer_2,4441,59.839802999999996
Novel,Promotions,433.24,1.18,4,2023-10-17,Customer_3,6097,428.127768
Laptop,Online,72.11,8.79,6,2023-10-24,Customer_1,8311,65.771531
Travel Mug,Gifts,145.47,1.74,2,2023-11-04,Customer_2,7525,142.938822
Coffee Maker,Store,414.25,8.87,3,2023-10-16,Customer_3,7721,377.506025
Desk Lamp,Gifts,129.49,5.38,3,2023-10-19,Customer_1,6217,122.52343800000001
Fitness Tracker,Store,485.05,9.36,3,2023-11-01,Customer_2,5420,439.64932
Coffee Maker,Online,395.32,2.43,2,2023-11-06,Customer_3,8151,385.713724
Coffee Maker,Gifts,307.12,6.45,5,2023-11-01,Customer_1,292,287.31076
Novel,Gifts,296.46,9.96,4,2023-10-30,Customer_2,5418,266.93258399999996
Novel,Store,253.61,3.52,1,2023-09-27,Customer_3,3402,244.682928
Coffee Maker,Promotions,395.24,7.22,7,2023-10-23,Customer_1,2373,366.703672
Bluetooth Speaker,Store,343.39,7.77,3,2023-10-07,Customer_2,9267,316.708597
T-shirt,Store,394.06,7.2,3,2023-11-06,Customer_3,9745,365.68768
Microwave,Promotions,338.63,6.73,1,2023-10-20,Customer_1,8511,315.840201
Yoga Mat,Gifts,497.58,8.04,3,2023-10-19,Customer_2,5465,457.574568
Laptop,Gifts,207.09,8.87,10,2023-10-22,Customer_3,5876,188.721117
Bluetooth Speaker,Gifts,204.97,1.45,4,2023-09-29,Customer_1,9613,201.997935
Bluetooth Speaker,Store,230.43,2.62,4,2023-10-18,Customer_2,2551,224.39273400000002
Digital Camera,Gifts,403.31,5.45,5,2023-09-29,Customer_3,8912,381.329605
Air Purifier,Gifts,336.66,5.27,6,2023-11-11,Customer_1,6200,318.918018
Sunglasses,Gifts,286.47,1.95,2,2023-10-07,Customer_2,2460,280.88383500000003
Laptop,Online,157.33,3.16,3,2023-10-28,Customer_3,4967,152.358372
Backpack,Online,87.62,7.95,8,2023-10-27,Customer_1,9510,80.65421
Yoga Mat,Store,386.08,7.12,10,2023-09-15,Customer_2,5913,358.591104
Headphones,Gifts,268.8,5.59,1,2023-10-05,Customer_3,9216,253.77408
T-shirt,Online,384.88,7.47,9,2023-11-13,Customer_1,8119,356.129464
Sunglasses,Store,343.06,7.01,7,2023-09-16,Customer_2,6525,319.011494
Novel,Store,228.33,9.92,10,2023-10-13,Customer_3,4006,205.679664
Candle Holder,Store,456.72,4.25,3,2023-10-17,Customer_1,7853,437.30940000000004
Microwave,Gifts,465.39,4.04,8,2023-11-09,Customer_2,2197,446.588244
Bluetooth Speaker,Gifts,63.45,5.7,10,2023-10-22,Customer_3,9371,59.83335
Gaming Console,Store,340.86,8.35,9,2023-10-19,Customer_1,8000,312.39819
Laptop,Online,329.96,9.37,4,2023-09-18,Customer_2,1168,299.04274799999996
Smartphone,Gifts,442.0,8.24,4,2023-11-05,Customer_3,9462,405.5792
T-shirt,Gifts,361.5,2.72,1,2023-10-08,Customer_1,4057,351.6672
Digital Camera,Store,145.34,9.71,7,2023-10-20,Customer_2,797,131.227486
Digital Camera,Promotions,294.0,9.79,3,2023-11-13,Customer_3,4373,265.2174
Fitness Tracker,Gifts,461.88,5.47,5,2023-09-28,Customer_1,7451,436.615164
Gaming Console,Online,337.08,5.71,6,2023-11-06,Customer_2,4352,317.83273199999996
Headphones,Store,64.6,8.84,9,2023-10-17,Customer_3,5969,58.889359999999996
Bluetooth Speaker,Online,461.48,1.9,5,2023-11-11,Customer_1,9310,452.71188
Air Purifier,Gifts,285.81,5.6,10,2023-10-13,Customer_2,8884,269.80464
Digital Camera,Online,177.32,5.39,8,2023-11-03,Customer_3,6853,167.762452
Sunglasses,Promotions,138.37,6.05,4,2023-10-16,Customer_1,1451,129.998615
Microwave,Gifts,393.68,6.32,8,2023-10-16,Customer_2,7737,368.799424
Headphones,Online,364.13,5.1,7,2023-10-12,Customer_3,2302,345.55937
T-shirt,Store,445.16,5.28,3,2023-10-02,Customer_1,8042,421.655552
Digital Camera,Store,138.22,2.62,5,2023-10-09,Customer_2,5878,134.598636
Microwave,Online,453.63,2.54,10,2023-11-12,Customer_3,7208,442.107798
Sunglasses,Store,466.93,3.56,2,2023-10-21,Customer_1,3819,450.307292
Travel Mug,Store,72.05,9.64,1,2023-11-13,Customer_2,9765,65.10437999999999
Microwave,Online,399.61,7.48,9,2023-10-26,Customer_3,39,369.719172
T-shirt,Gifts,290.6,1.45,6,2023-11-03,Customer_1,3673,286.3863
Travel Mug,Store,222.9,6.14,2,2023-11-03,Customer_2,8486,209.21394
Yoga Mat,Promotions,302.97,7.57,9,2023-10-01,Customer_3,8414,280.03517100000005
Candle Holder,Online,203.46,5.13,5,2023-10-25,Customer_1,3601,193.022502
Coffee Maker,Online,458.17,7.26,5,2023-10-31,Customer_2,3037,424.906858
Backpack,Promotions,451.32,3.47,5,2023-09-15,Customer_3,7287,435.659196
Laptop,Promotions,70.26,7.34,2,2023-11-08,Customer_1,3225,65.10291600000001
T-shirt,Online,273.0,2.5,9,2023-09-28,Customer_2,9307,266.175
Yoga Mat,Promotions,191.74,4.38,2,2023-11-05,Customer_3,5579,183.341788
Gaming Console,Store,257.63,4.57,7,2023-10-19,Customer_1,2534,245.85630899999998
Cookware Set,Store,375.95,3.95,3,2023-11-10,Customer_2,6530,361.099975
Microwave,Promotions,411.85,3.41,9,2023-10-05,Customer_3,8113,397.805915
Headphones,Online,420.52,1.4,4,2023-10-22,Customer_1,6443,414.63272
Novel,Promotions,123.3,1.93,2,2023-10-05,Customer_2,8051,120.92031
Cookware Set,Promotions,330.27,5.13,7,2023-09-23,Customer_3,3267,313.32714899999996
Cookware Set,Online,301.4,7.16,10,2023-11-04,Customer_1,2397,279.81976
Running Shoes,Gifts,474.8,9.17,3,2023-09-26,Customer_2,6324,431.26084000000003
T-shirt,Promotions,246.68,9.93,4,2023-11-02,Customer_3,657,222.184676
Bluetooth Speaker,Promotions,336.1,1.72,7,2023-10-03,Customer_1,6380,330.31908000000004
Fitness Tracker,Online,393.63,1.77,4,2023-10-20,Customer_2,174,386.662749
Fitness Tracker,Store,313.26,2.85,8,2023-09-26,Customer_3,5113,304.33209
T-shirt,Gifts,411.19,7.52,7,2023-10-31,Customer_1,4378,380.268512
Backpack,Online,188.28,8.51,1,2023-10-04,Customer_2,6115,172.257372
Desk Lamp,Online,67.88,4.33,9,2023-11-13,Customer_3,828,64.94079599999999
Laptop,Gifts,480.78,1.68,3,2023-10-27,Customer_1,2591,472.70289599999995
Running Shoes,Gifts,409.3,1.86,8,2023-11-05,Customer_2,8803,401.68702
Yoga Mat,Online,77.18,8.03,9,2023-10-21,Customer_3,7628,70.98244600000001
Backpack,Online,103.86,8.83,6,2023-09-17,Customer_1,4970,94.689162
Gaming Console,Gifts,355.74,9.62,5,2023-09-19,Customer_2,8341,321.517812
Fitness Tracker,Gifts,69.36,3.57,1,2023-10-31,Customer_3,2006,66.883848
Gaming Console,Online,388.42,5.11,8,2023-11-04,Customer_1,6658,368.57173800000004
Running Shoes,Promotions,142.89,3.59,7,2023-10-04,Customer_2,3827,137.760249
Laptop,Promotions,188.19,1.04,6,2023-09-17,Customer_3,1543,186.232824
Running Shoes,Online,156.39,9.6,8,2023-09-20,Customer_1,6242,141.37655999999998
Travel Mug,Promotions,422.71,4.66,7,2023-10-16,Customer_2,2053,403.011714
Travel Mug,Gifts,382.85,1.82,1,2023-10-21,Customer_3,5617,375.88213
Air Purifier,Store,197.86,4.46,10,2023-11-07,Customer_1,9542,189.035444
Travel Mug,Online,145.16,8.01,2,2023-11-11,Customer_2,9824,133.532684
Running Shoes,Gifts,400.02,7.65,6,2023-10-31,Customer_3,1900,369.41846999999996
T-shirt,Gifts,129.41,2.6,4,2023-11-10,Customer_1,6156,126.04534
Novel,Promotions,438.12,5.01,8,2023-09-26,Customer_2,4802,416.170188
Bluetooth Speaker,Online,187.47,6.28,4,2023-11-05,Customer_3,6226,175.696884
Digital Camera,Promotions,245.13,4.92,1,2023-09-30,Customer_1,9601,233.069604
Candle Holder,Online,246.06,6.99,9,2023-10-20,Customer_2,176,228.860406
Smartphone,Online,461.44,7.39,3,2023-10-20,Customer_3,5904,427.339584
Headphones,Store,241.61,3.58,5,2023-10-06,Customer_1,6636,232.960362
Sunglasses,Promotions,106.48,9.96,8,2023-10-11,Customer_2,251,95.874592
Backpack,Gifts,463.8,6.16,5,2023-10-21,Customer_3,5040,435.22992
Digital Camera,Store,363.42,2.09,6,2023-09-29,Customer_1,8501,355.824522
Microwave,Gifts,319.48,9.88,2,2023-10-24,Customer_2,756,287.91537600000004
Headphones,Gifts,271.24,4.18,1,2023-09-16,Customer_3,5460,259.902168
Coffee Maker,Gifts,73.08,6.08,5,2023-10-28,Customer_1,2461,68.636736
Headphones,Online,300.89,9.88,7,2023-09-23,Customer_2,8904,271.162068
Air Purifier,Store,178.39,4.55,2,2023-10-07,Customer_3,1972,170.27325499999998
Gaming Console,Online,127.67,4.79,6,2023-09-23,Customer_1,93,121.554607
Air Purifier,Online,332.56,9.45,1,2023-10-20,Customer_2,5317,301.13308
Air Purifier,Store,184.68,1.14,10,2023-11-10,Customer_3,8655,182.574648
Travel Mug,Store,199.78,7.27,4,2023-10-13,Customer_1,2279,185.255994
Laptop,Promotions,444.94,7.64,2,2023-10-12,Customer_2,4378,410.94658400000003
Cookware Set,Store,443.09,1.49,9,2023-11-09,Customer_3,7257,436.487959
Cookware Set,Online,281.02,7.94,5,2023-09-19,Customer_1,5699,258.70701199999996
Cookware Set,Store,266.72,7.06,10,2023-10-16,Customer_2,5778,247.88956800000003
T-shirt,Online,250.05,1.18,1,2023-11-01,Customer_3,9429,247.09941
Gaming Console,Online,429.72,3.1,10,2023-09-27,Customer_1,8534,416.39868
Backpack,Store,137.05,2.3,10,2023-09-24,Customer_2,7715,133.89785
Novel,Store,454.3,2.6,5,2023-09-18,Customer_3,4609,442.4882
Backpack,Online,342.56,6.12,6,2023-10-23,Customer_1,7048,321.595328
Cookware Set,Store,154.84,2.57,6,2023-09-19,Customer_2,468,150.860612
Microwave,Promotions,120.2,2.19,8,2023-10-13,Customer_3,8907,117.56762
Air Purifier,Store,434.02,3.39,3,2023-10-28,Customer_1,7856,419.306722
Bluetooth Speaker,Promotions,184.88,3.02,1,2023-11-02,Customer_2,6122,179.296624
Bluetooth Speaker,Online,335.7,2.01,8,2023-09-24,Customer_3,4814,328.95243
Backpack,Online,255.11,4.85,10,2023-11-05,Customer_1,9235,242.737165
Coffee Maker,Store,131.79,8.27,2,2023-10-23,Customer_2,2489,120.89096699999999
Desk Lamp,Online,479.5,8.09,6,2023-11-12,Customer_3,4976,440.70844999999997
Cookware Set,Store,292.62,6.36,9,2023-10-07,Customer_1,1549,274.009368
T-shirt,Promotions,448.18,5.01,10,2023-11-02,Customer_2,8144,425.726182
Yoga Mat,Online,258.05,1.13,9,2023-11-04,Customer_3,9312,255.134035
Travel Mug,Online,490.44,8.16,5,2023-11-12,Customer_1,8472,450.420096
Yoga Mat,Store,241.21,2.92,5,2023-10-11,Customer_2,3774,234.16666800000002
Gaming Console,Promotions,279.32,7.79,10,2023-10-28,Customer_3,9697,257.560972
Yoga Mat,Promotions,326.97,4.57,7,2023-10-06,Customer_1,1969,312.02747100000005
Digital Camera,Promotions,54.88,7.03,1,2023-10-10,Customer_2,5288,51.021936000000004
Fitness Tracker,Store,140.44,6.95,1,2023-09-26,Customer_3,2662,130.67942
Candle Holder,Store,50.58,9.26,8,2023-09-29,Customer_1,3,45.896292
Laptop,Store,224.85,3.04,4,2023-11-12,Customer_2,1207,218.01456
Yoga Mat,Gifts,442.42,2.47,1,2023-09-26,Customer_3,481,431.492226
T-shirt,Online,401.33,9.57,7,2023-10-14,Customer_1,199,362.922719
Sunglasses,Store,400.77,3.9,2,2023-10-01,Customer_2,260,385.13997
Microwave,Store,493.5,5.17,9,2023-11-05,Customer_3,6724,467.98605
Microwave,Online,405.89,7.87,4,2023-10-22,Customer_1,3584,373.946457
Novel,Store,408.62,5.62,5,2023-10-02,Customer_2,761,385.655556
Sunglasses,Promotions,441.25,8.79,9,2023-11-03,Customer_3,9751,402.464125
Desk Lamp,Store,248.46,6.66,2,2023-10-12,Customer_1,66,231.912564
Desk Lamp,Promotions,351.1,8.86,9,2023-09-23,Customer_2,899,319.99254
Digital Camera,Gifts,425.19,2.44,8,2023-11-04,Customer_3,368,414.815364
T-shirt,Online,317.67,4.4,8,2023-09-27,Customer_1,639,303.69252
Gaming Console,Promotions,180.01,9.82,1,2023-10-04,Customer_2,5265,162.33301799999998
Candle Holder,Online,281.8,2.15,1,2023-09-19,Customer_3,338,275.7413
Backpack,Gifts,288.43,2.34,4,2023-09-17,Customer_1,3887,281.680738
Travel Mug,Online,173.81,9.05,6,2023-09-15,Customer_2,1637,158.080195
Backpack,Online,214.26,3.98,7,2023-11-08,Customer_3,4103,205.732452
Coffee Maker,Online,441.81,7.51,3,2023-10-19,Customer_1,1328,408.630069
Desk Lamp,Store,64.36,8.14,9,2023-10-17,Customer_2,4665,59.121096
Air Purifier,Online,331.5,4.25,2,2023-10-12,Customer_3,1331,317.41125
Desk Lamp,Promotions,272.13,6.05,2,2023-11-10,Customer_1,5163,255.666135
Coffee Maker,Online,427.38,4.95,2,2023-11-10,Customer_2,2664,406.22469
Fitness Tracker,Promotions,346.78,9.18,6,2023-10-17,Customer_3,8592,314.94559599999997
Cookware Set,Store,216.9,4.38,2,2023-09-26,Customer_1,8184,207.39978
Sunglasses,Gifts,54.78,7.89,9,2023-10-18,Customer_2,3076,50.457858
Digital Camera,Online,408.41,4.87,2,2023-10-15,Customer_3,1288,388.520433
Backpack,Promotions,279.98,1.98,3,2023-10-12,Customer_1,5370,274.436396
T-shirt,Store,293.8,5.65,5,2023-11-09,Customer_2,9739,277.2003
Cookware Set,Store,246.26,3.01,8,2023-10-24,Customer_3,738,238.84757399999998
Candle Holder,Online,74.14,3.54,4,2023-09-26,Customer_1,9012,71.515444
Laptop,Store,195.96,1.37,2,2023-09-21,Customer_2,5639,193.275348
Microwave,Promotions,81.32,9.33,2,2023-10-05,Customer_3,8396,73.732844
Running Shoes,Promotions,82.15,7.15,8,2023-10-06,Customer_1,3210,76.276275
Bluetooth Speaker,Store,68.01,6.33,3,2023-11-09,Customer_2,271,63.704967
Running Shoes,Promotions,206.97,8.93,3,2023-11-12,Customer_3,3198,188.487579
Fitness Tracker,Store,57.23,7.62,4,2023-10-26,Customer_1,1716,52.869074
Yoga Mat,Online,195.91,1.68,7,2023-10-11,Customer_2,5911,192.618712
Digital Camera,Promotions,250.0,1.63,3,2023-10-06,Customer_3,8422,245.925
Travel Mug,Store,113.21,2.43,3,2023-10-19,Customer_1,8236,110.458997
Digital Camera,Online,293.21,6.19,10,2023-11-12,Customer_2,6769,275.060301
Novel,Gifts,216.68,3.48,7,2023-10-16,Customer_3,4094,209.139536
Headphones,Online,447.65,1.67,9,2023-11-06,Customer_1,1664,440.174245
Bluetooth Speaker,Gifts,150.46,4.99,5,2023-10-07,Customer_2,8429,142.952046
Cookware Set,Store,305.76,7.34,8,2023-10-10,Customer_3,17,283.317216
Headphones,Online,398.27,9.79,7,2023-10-01,Customer_1,5031,359.279367
Novel,Store,102.45,2.06,3,2023-10-29,Customer_2,413,100.33953
Digital Camera,Store,441.23,5.84,1,2023-09-17,Customer_3,6306,415.462168
Novel,Store,58.32,3.1,5,2023-10-18,Customer_1,1228,56.51208
Cookware Set,Store,156.59,4.09,3,2023-09-29,Customer_2,3168,150.185469
Bluetooth Speaker,Gifts,433.38,8.44,5,2023-10-24,Customer_3,6339,396.802728
Fitness Tracker,Store,70.19,4.44,9,2023-10-12,Customer_1,4355,67.073564
Yoga Mat,Promotions,345.0,5.22,10,2023-11-13,Customer_2,6382,326.991
Backpack,Store,242.16,1.5,2,2023-09-30,Customer_3,8924,238.5276
Microwave,Online,75.34,3.6,10,2023-11-02,Customer_1,9814,72.62776000000001
Headphones,Gifts,177.88,9.18,3,2023-11-07,Customer_2,6567,161.550616
Headphones,Promotions,233.64,7.9,6,2023-10-21,Customer_3,2889,215.18243999999999
Desk Lamp,Store,449.76,8.14,9,2023-11-06,Customer_1,1743,413.149536
Air Purifier,Gifts,57.89,5.83,10,2023-10-05,Customer_2,9414,54.515013
Cookware Set,Store,79.76,8.64,8,2023-10-21,Customer_3,4198,72.868736
Gaming Console,Promotions,101.75,9.16,9,2023-11-13,Customer_1,9857,92.4297
Sunglasses,Gifts,131.1,5.91,4,2023-09-23,Customer_2,7341,123.35199
Digital Camera,Store,495.74,9.32,4,2023-10-18,Customer_3,2112,449.537032
Yoga Mat,Store,105.31,3.16,4,2023-11-11,Customer_1,5808,101.982204
Travel Mug,Store,161.35,2.88,1,2023-10-26,Customer_2,481,156.70311999999998
Backpack,Online,169.68,6.22,10,2023-09-25,Customer_3,819,159.12590400000002
Microwave,Gifts,130.7,2.11,1,2023-10-22,Customer_1,2830,127.94223
Travel Mug,Gifts,243.43,3.16,2,2023-10-17,Customer_2,817,235.737612
Fitness Tracker,Promotions,458.1,9.83,7,2023-09-26,Customer_3,4720,413.06877000000003
Bluetooth Speaker,Online,228.53,6.76,6,2023-10-04,Customer_1,1856,213.081372
Novel,Gifts,448.3,8.91,3,2023-09-27,Customer_2,6224,408.35647
Microwave,Promotions,80.77,3.27,3,2023-11-05,Customer_3,2474,78.128821
Gaming Console,Online,462.22,1.74,4,2023-10-30,Customer_1,8696,454.17737200000005
Candle Holder,Store,154.87,1.79,9,2023-09-16,Customer_2,2659,152.097827
Digital Camera,Online,140.28,9.24,8,2023-09-21,Customer_3,286,127.318128
Microwave,Online,51.57,8.53,2,2023-10-18,Customer_1,6602,47.171079
Desk Lamp,Gifts,407.9,2.53,3,2023-10-27,Customer_2,9146,397.58013
Laptop,Store,464.57,6.12,9,2023-10-03,Customer_3,609,436.138316
Laptop,Promotions,207.63,9.45,5,2023-10-31,Customer_1,1535,188.008965
Backpack,Online,209.95,2.29,9,2023-10-23,Customer_2,4381,205.142145
Backpack,Gifts,134.07,4.68,4,2023-10-13,Customer_3,708,127.795524
Novel,Gifts,427.79,9.55,5,2023-11-11,Customer_1,458,386.936055
Headphones,Promotions,279.45,8.43,6,2023-09-24,Customer_2,1044,255.89236499999998
Travel Mug,Online,198.32,9.42,9,2023-09-17,Customer_3,591,179.63825599999998
Laptop,Store,116.61,5.76,1,2023-10-16,Customer_1,7088,109.893264
Desk Lamp,Promotions,401.44,1.27,5,2023-10-21,Customer_2,8442,396.341712
Gaming Console,Gifts,274.72,1.47,8,2023-10-14,Customer_3,5614,270.681616
Novel,Online,216.36,9.11,6,2023-11-02,Customer_1,1073,196.649604
Yoga Mat,Promotions,481.11,2.16,1,2023-10-15,Customer_2,5409,470.718024
T-shirt,Promotions,293.39,5.24,4,2023-11-03,Customer_3,698,278.016364
Candle Holder,Online,339.95,6.94,2,2023-10-23,Customer_1,9028,316.35747
T-shirt,Online,55.82,5.05,2,2023-10-21,Customer_2,2218,53.00109
Microwave,Gifts,382.77,1.11,4,2023-10-23,Customer_3,9605,378.521253
Gaming Console,Gifts,423.47,6.18,5,2023-09-29,Customer_1,4108,397.299554
Running Shoes,Store,300.59,8.41,2,2023-10-26,Customer_2,1467,275.310381
Candle Holder,Online,281.48,1.43,10,2023-11-10,Customer_3,5456,277.454836
Backpack,Online,491.73,1.19,5,2023-09-26,Customer_1,2697,485.878413
Laptop,Gifts,309.32,2.48,5,2023-10-03,Customer_2,8628,301.648864
Headphones,Gifts,231.06,3.76,8,2023-10-05,Customer_3,9448,222.372144
Coffee Maker,Store,236.39,7.46,6,2023-11-13,Customer_1,2886,218.755306
Microwave,Gifts,392.39,1.03,8,2023-11-03,Customer_2,1078,388.348383
Backpack,Gifts,401.88,5.29,8,2023-10-09,Customer_3,8098,380.620548
Backpack,Online,205.46,9.55,3,2023-10-02,Customer_1,9066,185.83857
Digital Camera,Promotions,431.97,7.23,3,2023-10-13,Customer_2,9370,400.73856900000004
Coffee Maker,Store,456.38,6.27,8,2023-09-18,Customer_3,9406,427.764974
Backpack,Gifts,136.32,3.58,7,2023-11-10,Customer_1,1916,131.439744
Running Shoes,Promotions,87.69,6.69,10,2023-10-05,Customer_2,1064,81.823539
Backpack,Promotions,77.78,8.19,7,2023-10-25,Customer_3,50,71.409818
Yoga Mat,Gifts,87.24,1.95,6,2023-10-23,Customer_1,2665,85.53882
Fitness Tracker,Gifts,306.08,3.81,8,2023-09-20,Customer_2,9260,294.41835199999997
Desk Lamp,Gifts,281.37,2.57,2,2023-10-13,Customer_3,7635,274.138791
Smartphone,Promotions,419.01,1.2,6,2023-10-29,Customer_1,4871,413.98188
Air Purifier,Store,363.58,2.35,8,2023-10-29,Customer_2,7718,355.03587
Laptop,Gifts,71.23,3.47,8,2023-10-05,Customer_3,9674,68.758319
Yoga Mat,Promotions,374.53,6.28,9,2023-11-08,Customer_1,3296,351.00951599999996
Bluetooth Speaker,Online,97.27,7.75,8,2023-10-18,Customer_2,1811,89.73157499999999
Novel,Online,479.91,5.58,1,2023-11-07,Customer_3,7433,453.13102200000003
Laptop,Promotions,435.25,7.25,2,2023-10-21,Customer_1,3650,403.694375
Digital Camera,Store,471.14,1.55,5,2023-09-27,Customer_2,7516,463.83733
Backpack,Gifts,263.54,7.34,1,2023-11-11,Customer_3,2637,244.196164
Cookware Set,Store,343.42,4.58,7,2023-11-04,Customer_1,1844,327.691364
Fitness Tracker,Online,189.14,3.13,2,2023-10-07,Customer_2,8016,183.21991799999998
Novel,Online,237.17,2.07,9,2023-09-22,Customer_3,6448,232.260581
Laptop,Promotions,324.91,5.94,4,2023-10-07,Customer_1,3505,305.61034600000005
Fitness Tracker,Gifts,410.34,6.66,3,2023-09-23,Customer_2,8963,383.011356
Gaming Console,Online,348.74,7.73,3,2023-10-26,Customer_3,7094,321.782398
Headphones,Gifts,373.95,2.84,9,2023-09-21,Customer_1,2521,363.32982
Candle Holder,Promotions,51.9,7.12,9,2023-10-11,Customer_2,5471,48.204719999999995
Smartphone,Store,223.15,8.85,3,2023-09-29,Customer_3,4045,203.401225
Microwave,Promotions,220.12,5.77,4,2023-10-20,Customer_1,1655,207.41907600000002
